朝代,作家,皇帝年号及干支,年份,月,日,年岁,活动分期,活动地道、路,州,县,地点名胜,省,市,县,经度,纬度,任职官名,活动内容或创作缘起,交游者姓名,系年作品,系年作品文体,作品内容,材料来源,页码,备注1,备注2,录入者
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"贞元十年至十二年间，在长安作《忆云（灵）之》诗，姑系于此。","","《忆云（灵）之》","Poem","忆云之
为鱼实爱泉，食辛宁避蓼。人生既相合，不复论窕窕。沧海良有穷，白日非长皎。何事一人心，各在四方表。泛若逐水萍，居为附松茑。流浪随所之，萦纡牵所绕。百龄颇跼促，况复迷寿夭。芟发君已衰，冠岁予非小。娱乐不及时，暮年壮心少。感此幽念绵，遂为长悄悄。中庭草木春，历乱递相扰。奇树花冥冥，竹竿凤袅袅。幽芳被兰径，安得寄天杪。万里潇湘魂，夜夜南枝鸟。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页",,,,"欧阳丹"
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"贞元十年至十二年间，在长安作《别李三》诗，姑系于此。","李顾言","《别李三》","Poem","别李三
阶蓂附瑶砌，丛兰偶芳藿。高位良有依，幽姿亦相托。鲍叔知我贫，烹葵不为薄。半面契始终，千金比然诺。人生系时命，安得无苦乐。但感游子颜，又值馀英落。苍苍秦树云，去去缑山鹤。日暮分手归，杨花满城郭。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页",,,,"欧阳丹"
"唐","元稹","贞元十二年","796",,,"18","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"贞元十年至十二年间，在长安作《秋夕远怀》诗，姑系于此。","","《秋夕远怀》","Poem","秋夕远怀
旦夕天气爽，风飘叶渐轻。星繁河汉白，露逼衾枕清。丹鸟月中灭，莎鸡床下鸣。悠悠此怀抱，况复多远情。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页",,,,"欧阳丹"
"唐","元稹","贞元十三年","797",,,"19","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"或在长安。姑系于此。","",,"","","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页",,,,"欧阳丹"
"唐","元稹","贞元十四年","798",,,"20","","京畿道","京兆府","长安",,"陕西","西安市",,"108.946306","34.347436",,"或在长安。姑系于此。","",,"","","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页",,,,"欧阳丹"
"唐","元稹","贞元十五年","799",,,"21","","京畿道","同州","夏阳",,"陕西","渭南市","合阳县","110.155675","35.243795",,"至同州夏阳县，探望大姐。","",,"","","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第31页",,,,"欧阳丹"
"唐","元稹","贞元十五年","799",,,"21","","京畿道","同州","夏阳","夏阳亭","陕西","渭南市","合阳县","110.155675","35.243795",,"至同州夏阳县，登夏阳亭怀河阳尧侍御，有诗。","","《夏阳亭临望寄河阳侍御尧》","Poem","夏阳亭临望寄河阳侍御尧
望远音书绝，临川意绪长。殷勤眼前水，千里到河阳。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第31页",,,,"欧阳丹"
"唐","元稹","贞元十五年","799",,,"21","","河东道","河中府",,"普救寺","山西",,,"112.569095","37.87976",,"寓普救寺，保护“崔莺莺”（不确）之家。","“崔莺莺”（不确）",,"","","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第27页","（年谱中“崔莺莺”（不确）打了引号，这里原文录入）",,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,"普救寺","山西",,,"112.569095","37.87976",,"在普救寺，春，与“崔莺莺”（不确）恋爱。","“崔莺莺”（不确）","《古艳诗二首》","Poem","古艳诗二首 其一
春来频到宋家东，垂袖开怀待好风。莺藏柳闇无人语，惟有墙花满树红。
古艳诗二首 其二
深院无人草树光，娇莺不语趁阴藏。等闲弄水浮花片，流出门前赚阮郎。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第32页","(或作《春词》，今仅存“深院”一首）",,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,"普救寺","山西",,,"112.569095","37.87976",,"春，与“崔莺莺”（不确）恋爱，有诗。","“崔莺莺”（不确）（不确）","《白衣裳二首》","Poem","白衣裳二首 其一
雨湿轻尘隔院香，玉人初著白衣裳。半含惆怅闲看绣，一朵梨花压象床。
白衣裳二首 其二
藕丝衫子柳花裙，空著沈香慢火熏。闲倚屏风笑周昉，枉抛心力画朝云。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,"普救寺","山西",,,"112.569095","37.87976",,"春，与“崔莺莺”（不确）恋爱，有诗。","“崔莺莺”（不确）（不确）","《恨妆成》","Poem","恨妆成
晓日穿隙明，开帷理妆点。傅粉贵重重，施朱怜冉冉。柔鬟背额垂，丛鬓随钗敛。凝翠晕蛾眉，轻红拂花脸。满头行小梳，当面施圆靥。最恨落花时，妆成独披掩。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,"普救寺","山西",,,"112.569095","37.87976",,"春，与“崔莺莺”（不确）恋爱，有诗。","“崔莺莺”（不确）（不确）","《桃花》","Poem","桃花
桃花浅深处，似匀深浅妆。春风助肠断，吹落白衣裳。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,"普救寺","山西",,,"112.569095","37.87976",,"春，与“崔莺莺”（不确）恋爱，有诗。","“崔莺莺”（不确）（不确）","《春词二首》","Poem","古艳诗二首 其一
春来频到宋家东，垂袖开怀待好风。莺藏柳闇无人语，惟有墙花满树红。
古艳诗二首 其二
深院无人草树光，娇莺不语趁阴藏。等闲弄水浮花片，流出门前赚阮郎。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,"普救寺","山西",,,"112.569095","37.87976",,"春，与“崔莺莺”（不确）恋爱，有诗。","“崔莺莺”（不确）（不确）","《筝》","Poem","筝
莫愁私地爱王昌，夜夜筝声怨隔墙。火凤有凰求不得，春莺无伴啭空长。急挥舞破催飞燕，慢逐歌词弄小娘。死恨相如新索妇，枉将心力为他狂。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,,"山西",,,"112.569095","37.87976",,"回忆与“崔莺莺”（不确）初次相见的场景，留诗。","“崔莺莺”（不确）（不确）","《莺莺诗》","Poem","莺莺诗
殷红浅碧旧衣裳，取次梳头闇澹妆。夜合带烟笼晓日，牡丹经雨泣残阳。低迷隐笑原非笑，散漫清香不似香。频动横波嗔阿母，等闲教见小儿郎。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,,"山西",,,"112.569095","37.87976",,"秋，与“崔莺莺”（不确）分别，留诗。","“崔莺莺”（不确）（不确）","《晓将别》","Poem","晓将别
风露晓凄凄，月下西墙西。行人帐中起，思妇枕前啼。屑屑命僮御，晨装俨已齐。将去复携手，日高方解携。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,,"山西",,,"112.569095","37.87976",,"秋，与“崔莺莺”（不确）分别，留诗。","“崔莺莺”（不确）（不确）","《赠双文》","Poem","赠双文
艳极翻含怨，怜多转自娇。有时还暂笑，闲坐爱无憀。晓月行看堕，春酥见欲消。何因肯垂手，不敢望回腰。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,,"山西",,,"112.569095","37.87976",,"秋，与“崔莺莺”（不确）分别，留诗。","“崔莺莺”（不确）（不确）","《新秋》","Poem","新秋
旦暮已凄凉，离人远思忙。夏衣临晓薄，秋影入檐长。前事风随扇，归心燕在梁。殷勤寄牛女，河汉正相望。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,,"山西",,,"112.569095","37.87976",,"秋，与“崔莺莺”（不确）分别，留诗。","“崔莺莺”（不确）（不确）","《暮秋》","Poem","暮秋
看著墙西日又沈，步廊回合戟门深。栖乌满树声声绝，小玉上床铺夜衾。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
"唐","元稹","贞元十六年","800",,,"22","","河东道","河中府",,,"山西",,,"112.569095","37.87976",,"贞元十六年或之后回忆“崔莺莺”（不确），有诗，姑系于此。","“崔莺莺”（不确）（不确）","《忆事》","Poem","忆事
夜深闲到戟门边，却绕行廊又独眠。明月满庭池水渌，桐花垂在翠帘前。","周相录《元稹年谱新编》，上海古籍出版社版2004年版，第35页",,,,"欧阳丹"
