朝代,作家,皇帝年号及干支,年份,月,日,年岁,活动分期,活动地道、路,州,县,地点名胜,省,市,县,经度,纬度,任职官名,活动内容或创作缘起,交游者姓名,系年作品,系年作品文体,作品内容,材料来源,页码,备注1,备注2,录入者
"唐","陆龟蒙","懿宗咸通元年、宣宗大中十四年庚辰","860",,,"31","","江南东道","苏州","长洲",,"江苏","苏州市",,"120.589613","31.304566",,"陆龟蒙居苏州家中，《中酒赋》或作于此时","","《中酒赋》","Article","中酒赋
书编百氏。病载千名。将有滨于九死。谅无敌于馀酲。窗间落月。枕上残更。意欲问而无问。梦将成而不成。心悄悄。目瞠瞠。爱静中而人且语。愁曙后而鸡已鸣。才遭轥轹。适别恩情。屈大夫之独醒。应难共语。阮校尉之连醉。不可同行。气缕支绵。神杂色沮。前欢己誓于抛掷。往事空经乎思虑。有馘卓擒伶之伍。我愿先登。有殛狄放杜之君。臣能执御。聿当拔酒树。平曲封。掊仲榼。碎尧钟。先刊美椽。次削真龙。编虎须者宁教畔去。持蟹螯者不要相逢。欲倚还眠。将词又默。深穷寂寞之境。别有凄凉之域。黄昏细雨。迷途而不到长亭。白昼繁花。失意而初归故国。背枕求稳。牵帏就黑。愁应平子分与。渴是相如传得。感物逾嗟。怀人有恻。谢月镜共王清去。去不乏风流。杜兰香别张硕来。来更无消息。冠缨不御。杯桉空陈。徒歼燕燕之髀。浸费猩猩之唇。牛心表异。熊掌称珍。剪云梦䔇。采泮宫芹。周子之菘向晚。庾郎之韭初春。加以欧川桂蠹。颍谷榆仁。虽驰心于万品。且忘味于兹辰。莫话三年。谁云五斗。从齐奴车骑如水。任阿宁风姿似柳。仙莫得而媒。艳何能而有。麟毫帘近。遮云母不足惊心。琥珀钏将。还玉儿未能回首。或乃强迎宾友。力答笺书。落魄不啻。压伊有馀。襜褕犹懒整。解散固慵梳。卞七蔚专讽虾蟆。诚堪窃笑。庄周子化为蝴蝶。实是凭虚。客曰虽鲭鲊能珍。微风可折。岂比夫榴花竹叶之味。酃水中山之碧。必能醺骨酡颜。潜销暗释。况前覆乃后车之警。独行为众人之僻。不然吾将受教于圣贤。敢忘乎欢伯。","李福标《皮陆年谱》，中山大学出版社2011年版。第110页","《甫里集》卷一五",,,"王秀林"
"唐","陆龟蒙","懿宗咸通二年辛巳","861",,,"32","",,,,,,,,"0","0",,"行踪不详","",,"","","李福标《皮陆年谱》，中山大学出版社2011年版。第110页",,,,"王秀林"
"唐","陆龟蒙","懿宗咸通三年壬午","862",,,"33","",,,,,,,,"0","0",,"行踪不详","",,"","","李福标《皮陆年谱》，中山大学出版社2011年版。第116页",,,,"王秀林"
"唐","陆龟蒙","懿宗咸通四年癸未","863",,,"34","",,,,,,,,"0","0",,"行踪不详","",,"","","李福标《皮陆年谱》，中山大学出版社2011年版。第127页",,,,"王秀林"
"唐","陆龟蒙","懿宗咸通五年甲申","864",,,"35","",,,,,,,,"0","0",,"行踪不详","","","","","李福标《皮陆年谱》，中山大学出版社2011年版。第142页",,,,"王秀林"
"唐","陆龟蒙","懿宗咸通六年乙酉","865","3",,"36","","江南东道","睦州",,,"浙江","杭州市","建德市","119.287608","29.481104",,"在睦州，与刺史陆墉游，有诗","陆墉","《引泉》","Poem","引泉诗
上嗣位六载，吾宗刺桐川。余来拜旌戟，诏下之明年。是时春三月，绕郭花蝉联。岚盘百万髻，上插黄金钿。授以道士馆，置榻于东偏。满院声碧树，空堂形老仙。本性乐凝淡，及来更虚玄。焚香礼真像，盥手披灵编。新定山角角，乌龙独巉然。除非净晴日，不见苍崖巅。上有拿云峰，下有喷壑泉。泉分数十汊，落处皆峥潺。寒声入烂醉，聒破西窗眠。支筇起独寻，祗在墙东边。呼童具畚锸，立凿莓苔穿。灇淙一派堕，练带横斜牵。乱石抛落落，寒流响溅溅。狂奴七里濑，缩到疏楹前。跳花泼半散，涌沫飞旋圆。势束三峡挂，泻危孤磴悬。曾闻瑶池溜，亦灌朱草田。凫伯弄翠蕊，鸾雏舞丹烟。凌风捩桂柂，隔雾驰犀船。况当玄元家，尝著道德篇。上善可比水，斯文参五千。精灵若在此，肯恶微波传。不拟争滴沥，还应会沦涟。出门复飞箭，合势浮青天。必有学真子，鹿冠秋鹤颜。如能辅余志，日使疏其源。","李福标《皮陆年谱》，中山大学出版社2011年版。第149页","《甫里集》卷三",,,"王秀林"
"唐","陆龟蒙","懿宗咸通六年乙酉","865",,,"36","","江南东道","睦州",,,"浙江","杭州市","建德市","119.287608","29.481104",,"在睦州，与刺史陆墉游，有诗","陆墉","《新定陪太守一百五夜南馆玩月》","Poem","新定陪太守一百五夜南馆玩月
风雨教春处处伤，一宵云尽见沧浪。全无片烛侵光彩，只有清滩助雪霜。烟蔽棹歌归浦溆，露将花影到衣裳。却嫌殷浩南楼夕，一带秋声入恨长。","李福标《皮陆年谱》，中山大学出版社2011年版。第149页","《全唐诗》卷六二六",,,"王秀林"
"唐","陆龟蒙","懿宗咸通六年乙酉","865",,,"36","","江南东道","睦州",,,"浙江","杭州市","建德市","119.287608","29.481104",,"与郑窦游，有诗","郑窦","《寄淮南郑窦书记》","Poem","寄淮南郑宝书记
记室千年翰墨孤，唯君才学似应徐。五丁驱得神功尽，二酉搜来秘检疏。炀帝帆樯留泽国，淮王笺奏入班书。清词醉草无因见，但钓寒江半尺鲈。","李福标《皮陆年谱》，中山大学出版社2011年版。第150页","《甫里集》卷八",,,"王秀林"
"唐","陆龟蒙","懿宗咸通六年乙酉","865",,,"36","","江南东道","睦州",,,"浙江","杭州市","建德市","119.287608","29.481104",,"访严观钓台，有诗","","《严观钓台》","Poem","严光钓台
片帆竿外揖清风，石立云孤万古中。不是狂奴为故态，仲华争得黑头公。","李福标《皮陆年谱》，中山大学出版社2011年版。第150页","《甫里集》卷一二",,,"王秀林"
"唐","陆龟蒙","懿宗咸通七年丙戌","866",,,"37","","江南东道","杭州",,,"浙江","杭州市",,"120.161693","30.280059",,"在杭州，与丁翰之游","丁翰之",,"","","李福标《皮陆年谱》，中山大学出版社2011年版。第168页",,,,"王秀林"
